,Position,Track Name,Artist,Date,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
20,39,GOODMORNINGTOKYO!,TOKYO’S REVENGE,2020-02-20,0Q2n5yzl2XRqYbV77tZNYp,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,150115,4
21,3,Blueberry faygo,Yung Anime,2020-01-02,4ADzhwPWMQaTXNnEP8gXnQ,0.83,0.4,0,-11.032,1,0.0614,0.0224,7.39e-06,0.107,0.302,99.012,142068,4
22,4,Catriona,Matthaios,2020-01-02,4YMfE4r1JWADFw2Fn74XW2,0.71,0.388,5,-12.106,1,0.0545,0.67,0.0,0.177,0.759,114.858,204513,4
23,7,Catriona,Matthaios,2020-01-09,4YMfE4r1JWADFw2Fn74XW2,0.71,0.388,5,-12.106,1,0.0545,0.67,0.0,0.177,0.759,114.858,204513,4
24,10,Catriona,Matthaios,2020-01-16,4YMfE4r1JWADFw2Fn74XW2,0.71,0.388,5,-12.106,1,0.0545,0.67,0.0,0.177,0.759,114.858,204513,4
25,17,Catriona,Matthaios,2020-01-23,4YMfE4r1JWADFw2Fn74XW2,0.71,0.388,5,-12.106,1,0.0545,0.67,0.0,0.177,0.759,114.858,204513,4
26,34,Catriona,Matthaios,2020-01-30,4YMfE4r1JWADFw2Fn74XW2,0.71,0.388,5,-12.106,1,0.0545,0.67,0.0,0.177,0.759,114.858,204513,4
27,5,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2020-01-02,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
28,4,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2020-01-09,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
29,6,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2020-01-16,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
30,7,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2020-01-23,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
31,11,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2020-01-30,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
32,14,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2020-02-06,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
33,26,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2020-02-13,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
34,43,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2020-02-20,4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
35,6,Falling,Trevor Daniel,2020-01-02,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
36,10,Falling,Trevor Daniel,2020-01-09,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
37,12,Falling,Trevor Daniel,2020-01-16,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
38,16,Falling,Trevor Daniel,2020-01-23,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
39,25,Falling,Trevor Daniel,2020-01-30,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
40,21,Falling,Trevor Daniel,2020-02-06,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
41,30,Falling,Trevor Daniel,2020-02-13,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
42,32,Falling,Trevor Daniel,2020-02-20,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
43,7,No Idea,Don Toliver,2020-01-02,3VyjsVV24RmBIbWJAeUJNu,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4
44,9,No Idea,Don Toliver,2020-01-09,3VyjsVV24RmBIbWJAeUJNu,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4
45,14,No Idea,Don Toliver,2020-01-16,3VyjsVV24RmBIbWJAeUJNu,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4
46,24,No Idea,Don Toliver,2020-01-23,3VyjsVV24RmBIbWJAeUJNu,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4
47,40,No Idea,Don Toliver,2020-01-30,3VyjsVV24RmBIbWJAeUJNu,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4
48,8,The Box,Roddy Ricch,2020-01-02,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
49,2,The Box,Roddy Ricch,2020-01-09,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
50,3,The Box,Roddy Ricch,2020-01-16,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
51,1,The Box,Roddy Ricch,2020-01-23,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
52,2,The Box,Roddy Ricch,2020-01-30,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
53,3,The Box,Roddy Ricch,2020-02-06,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
54,8,The Box,Roddy Ricch,2020-02-13,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
55,13,The Box,Roddy Ricch,2020-02-20,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
56,19,The Box,Roddy Ricch,2020-02-27,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
57,24,The Box,Roddy Ricch,2020-03-05,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
58,31,The Box,Roddy Ricch,2020-03-12,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
59,30,The Box,Roddy Ricch,2020-03-19,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
60,45,The Box,Roddy Ricch,2020-03-26,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
61,9,Bütün Istanbul Biliyo,İkiye On Kala,2020-01-02,0V0bWil6rS8w4Xbn6eGwCQ,0.649,0.437,0,-16.355,1,0.0759,0.367,0.0385,0.123,0.385,82.056,150000,4
62,11,Bütün Istanbul Biliyo,İkiye On Kala,2020-01-09,0V0bWil6rS8w4Xbn6eGwCQ,0.649,0.437,0,-16.355,1,0.0759,0.367,0.0385,0.123,0.385,82.056,150000,4
63,18,Bütün Istanbul Biliyo,İkiye On Kala,2020-01-16,0V0bWil6rS8w4Xbn6eGwCQ,0.649,0.437,0,-16.355,1,0.0759,0.367,0.0385,0.123,0.385,82.056,150000,4
64,29,Bütün Istanbul Biliyo,İkiye On Kala,2020-01-23,0V0bWil6rS8w4Xbn6eGwCQ,0.649,0.437,0,-16.355,1,0.0759,0.367,0.0385,0.123,0.385,82.056,150000,4
65,35,Bütün Istanbul Biliyo,İkiye On Kala,2020-01-30,0V0bWil6rS8w4Xbn6eGwCQ,0.649,0.437,0,-16.355,1,0.0759,0.367,0.0385,0.123,0.385,82.056,150000,4
66,47,Bütün Istanbul Biliyo,İkiye On Kala,2020-02-06,0V0bWil6rS8w4Xbn6eGwCQ,0.649,0.437,0,-16.355,1,0.0759,0.367,0.0385,0.123,0.385,82.056,150000,4
67,10,BOYFREN,LoveLeo,2020-01-02,2YJ7tTicU1vUmUjYNJROrv,0.842,0.368,1,-7.324,1,0.0668,0.251,0.0114,0.0912,0.713,79.96,136956,4
68,15,BOYFREN,LoveLeo,2020-01-09,2YJ7tTicU1vUmUjYNJROrv,0.842,0.368,1,-7.324,1,0.0668,0.251,0.0114,0.0912,0.713,79.96,136956,4
69,11,Lebih Dari Egoku,Mawar de Jongh,2020-01-02,4vh193RZbEEBanSG0719Wh,0.672,0.393,0,-7.72,1,0.0272,0.738,0.0,0.103,0.327,79.962,249098,4
70,27,Lebih Dari Egoku,Mawar de Jongh,2020-01-09,4vh193RZbEEBanSG0719Wh,0.672,0.393,0,-7.72,1,0.0272,0.738,0.0,0.103,0.327,79.962,249098,4
71,40,Lebih Dari Egoku,Mawar de Jongh,2020-01-16,4vh193RZbEEBanSG0719Wh,0.672,0.393,0,-7.72,1,0.0272,0.738,0.0,0.103,0.327,79.962,249098,4
72,50,Lebih Dari Egoku,Mawar de Jongh,2020-01-23,4vh193RZbEEBanSG0719Wh,0.672,0.393,0,-7.72,1,0.0272,0.738,0.0,0.103,0.327,79.962,249098,4
73,12,Tusa,KAROL G,2020-01-02,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
74,16,Tusa,KAROL G,2020-01-09,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
75,17,Tusa,KAROL G,2020-01-16,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
76,10,Tusa,KAROL G,2020-01-23,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
77,14,Tusa,KAROL G,2020-01-30,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
78,16,Tusa,KAROL G,2020-02-06,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
79,33,Tusa,KAROL G,2020-02-13,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
80,44,Tusa,KAROL G,2020-02-20,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,4
81,13,THOT!,TOKYO’S REVENGE,2020-01-02,2St8HeG23Nzp4NYaWTNtuM,0.946,0.592,8,-7.908,1,0.23,0.0178,3.22e-06,0.46,0.418,100.023,159709,4
82,26,THOT!,TOKYO’S REVENGE,2020-01-09,2St8HeG23Nzp4NYaWTNtuM,0.946,0.592,8,-7.908,1,0.23,0.0178,3.22e-06,0.46,0.418,100.023,159709,4
83,35,THOT!,TOKYO’S REVENGE,2020-01-16,2St8HeG23Nzp4NYaWTNtuM,0.946,0.592,8,-7.908,1,0.23,0.0178,3.22e-06,0.46,0.418,100.023,159709,4
84,14,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",Fiersa Besari,2020-01-02,5sgRYOTpFZRROlndD460KI,0.531,0.825,4,-5.462,1,0.0432,0.127,0.0,0.195,0.247,125.043,249503,4
85,17,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",Fiersa Besari,2020-01-09,5sgRYOTpFZRROlndD460KI,0.531,0.825,4,-5.462,1,0.0432,0.127,0.0,0.195,0.247,125.043,249503,4
86,30,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",Fiersa Besari,2020-01-16,5sgRYOTpFZRROlndD460KI,0.531,0.825,4,-5.462,1,0.0432,0.127,0.0,0.195,0.247,125.043,249503,4
87,42,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",Fiersa Besari,2020-01-23,5sgRYOTpFZRROlndD460KI,0.531,0.825,4,-5.462,1,0.0432,0.127,0.0,0.195,0.247,125.043,249503,4
88,15,Blinding Lights,The Weeknd,2020-01-02,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
89,14,Blinding Lights,The Weeknd,2020-01-09,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
90,20,Blinding Lights,The Weeknd,2020-01-16,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
91,19,Blinding Lights,The Weeknd,2020-01-23,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
92,23,Blinding Lights,The Weeknd,2020-01-30,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
93,17,Blinding Lights,The Weeknd,2020-02-06,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
94,21,Blinding Lights,The Weeknd,2020-02-13,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
95,24,Blinding Lights,The Weeknd,2020-02-20,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
96,25,Blinding Lights,The Weeknd,2020-02-27,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
97,25,Blinding Lights,The Weeknd,2020-03-05,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
98,33,Blinding Lights,The Weeknd,2020-03-12,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
99,34,Blinding Lights,The Weeknd,2020-03-19,0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
100,16,ROXANNE,Arizona Zervas,2020-01-02,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
101,30,ROXANNE,Arizona Zervas,2020-01-09,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
102,32,ROXANNE,Arizona Zervas,2020-01-16,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
103,39,ROXANNE,Arizona Zervas,2020-01-23,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
104,48,ROXANNE,Arizona Zervas,2020-01-30,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
105,17,Liberdade Provisória,Henrique & Juliano,2020-01-02,1vG3YuKRYqPwTmNmYgqkpg,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,187986,4
106,20,Liberdade Provisória,Henrique & Juliano,2020-01-09,1vG3YuKRYqPwTmNmYgqkpg,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,187986,4
107,25,Liberdade Provisória,Henrique & Juliano,2020-01-16,1vG3YuKRYqPwTmNmYgqkpg,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,187986,4
108,35,Liberdade Provisória,Henrique & Juliano,2020-01-23,1vG3YuKRYqPwTmNmYgqkpg,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,187986,4
109,18,Roses - Imanbek Remix,SAINt JHN,2020-01-02,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
110,24,Roses - Imanbek Remix,SAINt JHN,2020-01-09,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
111,29,Roses - Imanbek Remix,SAINt JHN,2020-01-16,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
112,32,Roses - Imanbek Remix,SAINt JHN,2020-01-23,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
113,32,Roses - Imanbek Remix,SAINt JHN,2020-01-30,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
114,35,Roses - Imanbek Remix,SAINt JHN,2020-02-06,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
115,36,Roses - Imanbek Remix,SAINt JHN,2020-02-13,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
116,31,Roses - Imanbek Remix,SAINt JHN,2020-02-20,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
117,29,Roses - Imanbek Remix,SAINt JHN,2020-02-27,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
118,23,Roses - Imanbek Remix,SAINt JHN,2020-03-05,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
119,24,Roses - Imanbek Remix,SAINt JHN,2020-03-12,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
120,22,Roses - Imanbek Remix,SAINt JHN,2020-03-19,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
121,13,Roses - Imanbek Remix,SAINt JHN,2020-03-26,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
122,11,Roses - Imanbek Remix,SAINt JHN,2020-04-02,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
123,12,Roses - Imanbek Remix,SAINt JHN,2020-04-09,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
124,13,Roses - Imanbek Remix,SAINt JHN,2020-04-16,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
125,18,Roses - Imanbek Remix,SAINt JHN,2020-04-23,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
126,22,Roses - Imanbek Remix,SAINt JHN,2020-04-30,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
127,27,Roses - Imanbek Remix,SAINt JHN,2020-05-07,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
128,25,Roses - Imanbek Remix,SAINt JHN,2020-05-14,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
129,33,Roses - Imanbek Remix,SAINt JHN,2020-05-21,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
130,43,Roses - Imanbek Remix,SAINt JHN,2020-05-28,24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
131,19,Vem Me Satisfazer,MC Ingryd,2020-01-02,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,188388,3
132,19,Vem Me Satisfazer,MC Ingryd,2020-01-09,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,188388,3
133,27,Vem Me Satisfazer,MC Ingryd,2020-01-16,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,188388,3
134,15,Vem Me Satisfazer,MC Ingryd,2020-01-23,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,188388,3
135,17,Vem Me Satisfazer,MC Ingryd,2020-01-30,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,188388,3
136,22,Vem Me Satisfazer,MC Ingryd,2020-02-06,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,188388,3
137,46,Vem Me Satisfazer,MC Ingryd,2020-02-20,63SHcJzckFykS8faA5zojY,0.862,0.561,8,-5.703,1,0.335,0.596,0.0,0.108,0.541,99.864,188388,3
138,20,Adore You,Harry Styles,2020-01-02,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
139,28,Adore You,Harry Styles,2020-01-09,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
140,46,Adore You,Harry Styles,2020-01-16,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,4
141,21,Dance Monkey,Tones And I,2020-01-02,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
142,38,Dance Monkey,Tones And I,2020-01-09,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
143,39,Dance Monkey,Tones And I,2020-01-16,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
144,38,Dance Monkey,Tones And I,2020-01-23,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
145,39,Dance Monkey,Tones And I,2020-01-30,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
146,50,Dance Monkey,Tones And I,2020-02-06,1rgnBhdG2JDFTbYkYRZAku,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
147,22,SENTADÃO,PEDRO SAMPAIO,2020-01-02,4lKuzrdZrJuCAedbIslF3A,0.68,0.869,6,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,143448,4
148,49,SENTADÃO,PEDRO SAMPAIO,2020-01-09,4lKuzrdZrJuCAedbIslF3A,0.68,0.869,6,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,143448,4
149,23,Solteroski,Los Solteroski,2020-01-02,6JqfAWXo2rPNSWy9SDm9i3,0.954,0.542,7,-8.193,1,0.297,0.278,0.000481,0.066,0.686,125.046,200058,4
150,41,Solteroski,Los Solteroski,2020-01-09,6JqfAWXo2rPNSWy9SDm9i3,0.954,0.542,7,-8.193,1,0.297,0.278,0.000481,0.066,0.686,125.046,200058,4
151,49,Solteroski,Los Solteroski,2020-01-16,6JqfAWXo2rPNSWy9SDm9i3,0.954,0.542,7,-8.193,1,0.297,0.278,0.000481,0.066,0.686,125.046,200058,4
152,24,Say So,Doja Cat,2020-01-02,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
153,18,Say So,Doja Cat,2020-01-09,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
154,16,Say So,Doja Cat,2020-01-16,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
155,12,Say So,Doja Cat,2020-01-23,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
156,13,Say So,Doja Cat,2020-01-30,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
157,10,Say So,Doja Cat,2020-02-06,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
158,17,Say So,Doja Cat,2020-02-13,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,4
